household_id,store_id,date,target_sales_volume,competitor_sales_volume
243,42,12/01/21,0,0
243,43,06/01/21,0,0
243,46,09/01/21,0,2.18
243,46,17/02/21,0,3.87
243,46,22/02/21,0,0
243,47,06/02/21,0,4.97
243,48,15/01/21,0,0
243,49,06/01/21,0,0
243,50,28/01/21,0,5.2
243,53,12/02/21,0,0
243,54,01/02/21,0,0
243,55,17/02/21,0,0
243,57,14/02/21,0,0
243,61,25/01/21,0,0
243,66,01/02/21,0,4.36
243,67,16/01/21,0,7.46
243,68,20/01/21,0,0
243,71,17/01/21,0,4.57
243,73,20/02/21,0,4.61
243,74,21/02/21,0,0
243,76,26/01/21,0,0
243,77,08/02/21,0,4.95
243,78,16/02/21,0,4.89
243,82,06/02/21,0,4.63
243,87,15/01/21,0,3.51
243,87,21/01/21,0,4.15
243,88,18/01/21,0,3.98
243,88,23/02/21,0,4.52
243,91,25/02/21,0,0
243,95,21/02/21,0,0
243,98,20/02/21,0,0
244,1,16/01/21,5.42,3.11
244,2,20/02/21,5.77,0
244,5,01/01/21,0,3.61
244,5,27/01/21,0,6.26
244,5,12/02/21,4.58,4.39
244,7,25/01/21,5.5,6.01
244,9,11/02/21,5.95,0
244,9,25/02/21,5.39,3.87
244,10,09/01/21,0,3.67
244,11,20/02/21,5.65,0
244,12,11/01/21,5.19,0
244,13,09/02/21,6.24,5.76
244,15,20/01/21,2.67,3.71
244,15,16/02/21,4.82,0
244,15,17/02/21,3.99,2.2
244,19,20/02/21,5.61,3.97
244,29,07/01/21,5.06,3.26
244,33,08/01/21,4.18,3.45
244,37,24/02/21,0,5.54
244,39,05/01/21,0,2.74
244,41,26/01/21,0,4.74
244,47,01/01/21,3.12,3.95
244,47,29/01/21,0,2.66
244,48,03/01/21,6.43,0
244,55,15/01/21,4.94,0
244,58,01/02/21,2.71,0
244,58,15/02/21,0,2.83
244,60,31/01/21,0,4.84
244,61,05/02/21,0,2.54
244,62,09/01/21,0,4.46
244,62,04/02/21,0,1.9
244,63,01/02/21,5.91,3.53
244,63,17/02/21,5.53,0
244,66,15/02/21,0,5.73
244,73,28/01/21,4.82,0
244,73,16/02/21,5.2,4.94
244,76,17/02/21,0,3.65
244,77,14/01/21,0,3.6
244,79,05/02/21,0,5
244,80,02/01/21,5.25,4.4
244,82,20/01/21,4.73,2.44
244,82,08/02/21,4.35,2.65
244,84,07/02/21,0,4.68
244,86,23/01/21,0,2.69
244,86,11/02/21,0,2.98
244,90,06/01/21,5.7,0
244,90,19/02/21,4.24,3.23
244,91,10/01/21,4.5,0
244,100,06/01/21,0,3.52
244,100,16/01/21,5.06,0
244,100,31/01/21,4.58,5.18
245,2,28/01/21,0,5.19
245,2,10/02/21,0,0
245,3,28/01/21,0,3.26
245,5,05/02/21,0,0
245,7,02/01/21,0,0
245,7,14/01/21,0,3.37
245,7,17/02/21,0,0
245,8,10/02/21,0,0
245,8,18/02/21,0,5.36
245,10,11/02/21,0,0
245,11,19/01/21,0,2.48
245,13,22/01/21,0,4.93
245,16,06/02/21,0,2.65
245,16,12/02/21,0,4.22
245,19,04/01/21,0,4.38
245,20,02/01/21,0,3.59
245,20,01/02/21,0,0
245,21,13/02/21,0,0
245,24,26/02/21,0,0
245,25,01/01/21,0,0
245,27,24/01/21,0,4.36
245,28,09/02/21,0,0
245,29,24/02/21,0,0
245,32,15/02/21,0,0
245,33,01/01/21,0,0
245,34,27/01/21,0,3.22
245,36,27/01/21,0,3.27
245,37,02/02/21,0,0
245,38,17/02/21,0,4.3
245,38,26/02/21,0,3.47
245,39,25/01/21,0,0
245,39,24/02/21,0,5.32
245,44,20/02/21,0,0
245,48,10/01/21,0,2.96
245,50,10/01/21,0,3.02
245,54,21/01/21,0,2.68
245,55,05/01/21,0,4.79
245,55,12/02/21,0,0
245,55,23/02/21,0,0
245,57,12/02/21,0,0
245,59,20/01/21,0,0
245,61,14/01/21,0,3.77
245,63,18/01/21,0,0
245,63,27/01/21,0,0
245,63,14/02/21,0,4.34
245,64,21/02/21,0,3.52
245,66,22/01/21,0,4.2
245,69,26/01/21,0,4.02
245,69,25/02/21,0,0
245,71,07/01/21,0,4.2
245,71,23/02/21,0,3.23
245,77,15/02/21,0,3.4
245,79,17/02/21,0,0
245,81,20/02/21,0,3.99
245,82,15/01/21,0,4.17
245,85,08/01/21,0,2.71
245,87,21/01/21,0,2.7
245,87,23/01/21,0,4.81
245,88,26/02/21,0,3.74
245,92,12/01/21,0,3.52
245,93,22/01/21,0,5.31
245,93,25/01/21,0,5.02
245,96,05/01/21,0,0
245,97,10/01/21,0,3.05
245,99,21/02/21,0,0
246,4,08/01/21,0,3.8
246,6,06/01/21,0,4.66
246,7,30/01/21,0,2.54
246,8,15/01/21,0,5.28
246,8,02/02/21,0,0
246,8,25/02/21,0,0
246,11,08/01/21,0,0
246,12,02/01/21,0,0
246,14,06/02/21,0,3.64
246,18,04/02/21,0,4.14
246,22,23/01/21,0,3.91
246,25,26/02/21,0,0
246,26,01/01/21,0,4.85
246,29,17/01/21,0,2.6
246,30,16/01/21,0,5.28
246,37,17/01/21,0,0
246,38,08/02/21,0,5.58
246,39,27/01/21,0,0
246,41,11/02/21,0,5.45
246,42,01/01/21,0,3.3
246,44,15/01/21,0,4.01
246,46,17/02/21,0,3.95
246,48,18/02/21,0,1.59
246,49,25/01/21,0,2.71
246,52,18/01/21,0,6.22
246,52,31/01/21,0,0
246,54,26/02/21,0,0
246,56,02/01/21,0,2.65
246,58,03/02/21,0,1.93
246,58,12/02/21,0,3.9
246,59,11/01/21,0,3.89
246,59,12/02/21,0,0
246,62,18/02/21,0,0
246,64,20/01/21,0,4.1
246,65,07/02/21,0,4.16
246,65,12/02/21,0,0
246,68,26/02/21,0,4.53
246,70,09/01/21,0,2.88
246,76,23/01/21,0,0
246,76,02/02/21,0,4.77
246,77,13/01/21,0,0
246,80,31/01/21,0,0
246,82,26/01/21,0,0
246,82,04/02/21,0,5.67
246,83,04/02/21,0,0
246,83,26/02/21,0,0
246,84,07/01/21,0,0
246,86,23/01/21,0,0
246,92,13/01/21,0,0
246,94,03/01/21,0,0
246,95,06/01/21,0,2.88
246,96,15/02/21,0,3.32
246,97,20/01/21,0,4.9
246,99,06/02/21,0,5.33
246,100,28/01/21,0,2.8
247,1,26/02/21,3.5,4.15
247,7,11/02/21,5.26,0
247,10,01/01/21,4.22,0
247,10,11/02/21,5.2,0
247,10,14/02/21,0,3.88
247,11,15/02/21,6.48,0
247,17,06/02/21,0,4.87
247,21,09/01/21,0,5.5
247,21,19/02/21,5.05,0
247,24,23/02/21,5.79,0
247,26,26/01/21,0,3.83
247,27,07/01/21,5.13,0
247,29,03/02/21,6.1,0
247,31,10/01/21,4.5,3.74
247,31,23/02/21,4.71,0
247,36,24/01/21,4.91,0
247,37,02/02/21,6.17,4.81
247,37,03/02/21,5.67,4.57
247,39,14/01/21,0,3.65
247,44,28/01/21,0,1.56
247,44,24/02/21,3.79,0
247,46,31/01/21,4.81,0
247,50,02/01/21,3.33,0
247,51,09/01/21,0,2.8
247,51,13/01/21,0,5.16
247,55,22/02/21,5.4,0
247,58,03/02/21,5.79,3.03
247,59,06/01/21,5,5.07
247,60,12/01/21,0,3.24
247,61,21/02/21,5.93,2.96
247,62,06/01/21,4.44,1.41
247,63,09/02/21,0,1.71
247,64,05/01/21,6.22,0
247,64,13/02/21,4.8,0
247,69,09/01/21,5.4,0
247,70,19/02/21,5.84,0
247,72,03/02/21,4.42,0
247,72,23/02/21,0,2.38
247,74,15/01/21,0,3.59
247,76,04/01/21,3.27,5.63
247,76,10/02/21,5.51,0
247,77,05/01/21,0,4.24
247,78,06/01/21,5.21,4.05
247,78,07/02/21,0,5.57
247,80,24/02/21,4.19,0
247,81,21/01/21,2.98,5.01
247,81,31/01/21,4.1,4.12
247,86,01/02/21,0,2.79
247,89,24/01/21,4.79,0
247,98,12/02/21,5.4,0
247,99,11/02/21,4.22,0
247,100,13/01/21,6.03,2.91
247,100,27/01/21,5.14,0
248,2,06/01/21,6.62,0
248,2,09/01/21,4.6,0
248,2,11/01/21,0,1.68
248,3,09/02/21,5.19,0
248,4,18/02/21,5.62,0
248,5,13/01/21,0,4.19
248,5,10/02/21,4.5,0
248,6,01/01/21,2.84,5.93
248,7,21/02/21,5.11,0
248,8,25/01/21,5.68,3.99
248,10,07/01/21,5.13,4.1
248,11,05/02/21,6.66,0
248,12,30/01/21,0,3.53
248,14,28/01/21,6.18,0
248,23,04/01/21,3.72,0
248,26,05/01/21,3.88,0
248,26,15/01/21,4.63,2.72
248,26,02/02/21,0,4.26
248,27,12/02/21,4.23,2.84
248,28,15/01/21,5.85,0
248,29,27/01/21,5.52,3.78
248,30,15/02/21,5.69,0
248,35,08/02/21,0,3.63
248,36,01/01/21,0,1.72
248,36,04/01/21,3.27,3.96
248,42,15/02/21,4.43,4.15
248,45,08/01/21,0,2.67
248,51,22/02/21,5.1,0
248,54,02/02/21,6.33,3.66
248,55,14/02/21,0,5.28
248,62,10/02/21,5.22,2.63
248,66,13/01/21,5.18,3.78
248,70,19/01/21,0,4.62
248,70,26/01/21,5.67,4.25
248,70,11/02/21,5.8,0
248,73,20/01/21,4.19,3.41
248,74,29/01/21,4.46,2.54
248,75,09/02/21,0,6.24
248,75,15/02/21,0,6.94
248,82,04/01/21,5.22,0
248,88,29/01/21,4.67,1.66
248,91,10/01/21,0,3.3
248,96,24/01/21,0,5.87
248,97,08/01/21,5.72,0
248,97,13/01/21,5.13,3.79
248,98,15/02/21,4.37,1.79
248,99,04/01/21,4.48,5.34
248,99,07/02/21,3.75,0
249,1,13/02/21,3.55,0
249,2,25/02/21,0,3.47
249,7,31/01/21,5.3,4.83
249,8,05/02/21,4.32,3.83
249,8,09/02/21,5.46,3.86
249,9,26/01/21,4.64,0
249,12,22/02/21,5.61,0
249,15,03/01/21,4.76,0
249,16,06/01/21,5.39,1.88
249,16,18/01/21,3.91,0
249,17,22/02/21,0,7.18
249,23,10/01/21,0,4.54
249,27,03/01/21,4.16,4.88
249,29,25/01/21,4.91,0
249,31,09/01/21,0,2.41
249,33,24/02/21,0,3.83
249,34,16/02/21,5.69,4.96
249,36,05/02/21,5.28,0
249,37,08/01/21,3.98,6.49
249,37,12/01/21,0,2.97
249,38,10/02/21,0,3.37
249,40,15/01/21,4.03,0
249,41,26/02/21,5.09,3.48
249,45,14/01/21,0,4.18
249,46,31/01/21,0,4.22
249,47,25/02/21,4.38,0
249,50,09/02/21,0,4.27
249,51,24/02/21,4.86,0
249,53,21/01/21,0,3.27
249,53,17/02/21,5.53,0
249,55,19/01/21,0,2.05
249,58,03/01/21,4.77,0
249,59,21/02/21,5.48,0
249,60,05/01/21,3.51,0
249,61,14/02/21,5.26,0
249,62,09/01/21,6.04,0
249,67,02/01/21,5.46,0
249,68,03/01/21,0,3.77
249,68,16/01/21,4.67,0
249,68,20/01/21,6.16,4.14
249,71,08/01/21,4.98,2.25
249,76,16/02/21,5,0
249,78,20/02/21,4.26,0
249,81,30/01/21,0,4.31
249,82,09/01/21,0,3.2
249,90,05/01/21,4.64,0
249,91,16/02/21,5.06,0
249,91,23/02/21,5.45,0
249,94,02/02/21,0,2.69
249,96,21/02/21,4.92,5.48
249,98,11/01/21,0,4.24
249,100,09/01/21,4.36,4.03
250,5,16/01/21,0,6.11
250,6,09/02/21,0,4.01
250,9,25/01/21,5.56,2.57
250,12,01/02/21,5.36,5.49
250,14,09/02/21,3.96,0
250,14,22/02/21,0,4.01
250,15,25/01/21,6.11,3.92
250,19,25/02/21,4.88,0
250,26,23/02/21,3.58,0
250,28,05/02/21,4.1,0
250,30,21/01/21,0,4.44
250,31,19/01/21,0,5.28
250,33,02/01/21,4.65,5.3
250,34,21/01/21,5.21,5.56
250,36,19/01/21,0,4.42
250,37,07/01/21,0,5.85
250,42,09/01/21,5.37,0
250,43,26/02/21,5.15,0
250,44,15/01/21,5.8,0
250,47,24/02/21,5.21,3.81
250,50,16/01/21,5.49,5.08
250,50,19/02/21,5.01,2.08
250,53,19/01/21,4.61,3.25
250,55,19/01/21,0,2.76
250,56,08/01/21,4.43,0
250,61,22/02/21,5.06,4.55
250,62,25/01/21,4.61,0
250,64,24/02/21,0,4.41
250,73,14/02/21,0,3.35
250,77,16/01/21,4.62,0
250,78,28/01/21,0,3.49
250,79,08/01/21,4.98,0
250,87,27/01/21,4.89,2.14
250,88,13/01/21,0,4.1
250,88,22/01/21,0,6.18
250,88,29/01/21,4.75,0
250,88,20/02/21,6.4,0
250,89,18/02/21,5.88,0
250,91,14/02/21,0,6.38
250,91,19/02/21,5.28,0
250,92,09/01/21,4.5,0
250,92,28/01/21,5.55,0
250,94,04/01/21,6.11,4.4
250,94,21/01/21,4.89,0
250,95,24/02/21,4.92,0
250,97,04/01/21,3.77,0
250,100,09/01/21,6.24,0
251,1,17/02/21,0,5.09
251,6,25/02/21,0,3.52
251,7,12/02/21,4.39,0
251,11,08/01/21,5.48,3.57
251,12,25/01/21,5.33,0
251,13,16/01/21,0,4.47
251,18,21/01/21,5.02,5.3
251,18,23/02/21,0,6.58
251,22,02/01/21,4.09,0
251,22,23/02/21,5.35,0
251,26,08/01/21,0,5.58
251,33,11/02/21,3.47,0
251,34,25/02/21,0,1.79
251,35,31/01/21,5.25,0
251,36,11/02/21,5.39,5.14
251,36,21/02/21,6.28,0
251,38,18/02/21,4.28,3.61
251,39,06/01/21,5.01,3.65
251,39,20/02/21,0,2.86
251,40,21/01/21,4.7,0
251,48,06/02/21,4.19,0
251,49,15/02/21,0,4.05
251,49,21/02/21,4.37,6.64
251,50,17/02/21,4.82,0
251,50,25/02/21,3.75,0
251,53,22/01/21,4.92,3.48
251,53,24/02/21,3.78,0
251,55,31/01/21,5.49,4.2
251,56,05/02/21,0,2.16
251,59,11/01/21,0,3.46
251,59,15/02/21,6.22,0
251,63,22/02/21,0,3.49
251,64,24/01/21,5.34,5.9
251,67,04/02/21,4.62,0
251,67,24/02/21,5.83,0
251,68,12/02/21,4.99,0
251,70,17/02/21,0,3.91
251,71,21/02/21,0,2.8
251,73,07/02/21,0,4.33
251,74,11/02/21,6.3,0
251,76,22/02/21,5.04,0
251,78,25/02/21,5.79,0
251,83,14/01/21,4.63,2.07
251,83,09/02/21,5.99,4.48
251,93,04/01/21,6.41,0
251,94,01/01/21,5.55,0
251,95,08/01/21,0,1.91
251,100,30/01/21,4.39,0
251,100,07/02/21,5.14,4.01
251,100,24/02/21,7.03,3.1
252,2,09/02/21,5.08,0
252,3,08/01/21,0,2.82
252,7,30/01/21,0,2.78
252,7,31/01/21,4.67,0
252,8,12/01/21,5.13,5.12
252,8,07/02/21,3.94,0
252,11,06/01/21,5.71,4.48
252,12,14/02/21,4.97,3.46
252,13,19/02/21,4.6,4.66
252,15,17/01/21,4.75,0
252,15,02/02/21,5.05,4.4
252,19,25/01/21,4.14,0
252,21,12/02/21,4.58,2.57
252,24,17/01/21,5.75,5.2
252,25,28/01/21,0,3.67
252,25,18/02/21,4.53,2.85
252,27,03/01/21,4.57,4
252,28,26/01/21,3.98,0
252,29,23/01/21,0,3.18
252,29,10/02/21,0,3.33
252,32,02/02/21,4.16,4.85
252,40,19/01/21,5.45,0
252,40,04/02/21,6.04,0
252,41,26/02/21,5.07,0
252,42,19/01/21,0,3.49
252,45,04/01/21,5.32,4.34
252,45,05/01/21,5.68,0
252,45,29/01/21,5.39,4.92
252,45,11/02/21,4.87,3.25
252,46,12/01/21,5.06,0
252,47,05/02/21,6.02,4.64
252,48,07/01/21,5,0
252,49,07/01/21,4.35,3.25
252,50,14/02/21,6.17,5.62
252,51,02/02/21,4.75,0
252,52,26/01/21,4.79,3.93
252,53,18/02/21,4.9,0
252,54,10/02/21,0,5.32
252,55,14/02/21,5.66,3.2
252,57,18/02/21,4.84,0
252,57,22/02/21,3.99,0
252,59,25/02/21,4.67,0
252,60,21/02/21,4.67,0
252,61,12/01/21,0,3.96
252,63,11/02/21,5.63,0
252,69,01/01/21,5.44,0
252,71,27/01/21,0,2.58
252,72,07/01/21,0,3.48
252,72,10/01/21,5.19,0
252,76,11/01/21,0,5.06
252,76,16/01/21,4.34,0
252,77,26/01/21,5.93,0
252,78,18/02/21,3.12,0
252,84,13/01/21,4.52,0
252,85,07/01/21,0,3.59
252,86,04/01/21,3.64,0
252,88,12/02/21,5.22,0
252,90,18/02/21,0,4.4
252,92,24/01/21,5.37,3.05
252,94,08/02/21,4.32,0
252,95,19/01/21,4.74,3.06
252,96,04/01/21,4.92,0
252,98,01/01/21,4.11,4.17
252,98,10/01/21,4.76,0
252,99,07/01/21,4.51,4.45
253,2,01/01/21,0,0
253,2,17/02/21,0,4.88
253,6,15/01/21,0,2.89
253,9,15/01/21,0,0
253,10,19/02/21,0,3.54
253,11,15/01/21,0,4.84
253,14,20/01/21,0,0
253,15,01/01/21,0,0
253,15,04/01/21,0,0
253,15,10/01/21,0,0
253,16,19/01/21,0,3.46
253,22,26/01/21,0,3.71
253,22,14/02/21,0,0
253,22,25/02/21,0,0
253,23,29/01/21,0,0
253,23,19/02/21,0,2.68
253,26,12/02/21,0,0
253,29,13/01/21,0,0
253,32,14/02/21,0,0
253,33,13/01/21,0,0
253,35,23/01/21,0,3.28
253,37,26/02/21,0,0
253,40,06/01/21,0,4.8
253,42,09/01/21,0,5.18
253,43,14/02/21,0,3.54
253,45,17/02/21,0,0
253,46,16/01/21,0,3.48
253,49,09/01/21,0,3.08
253,52,04/02/21,0,4.91
253,57,20/02/21,0,2.74
253,69,10/01/21,0,0
253,70,14/01/21,0,2.76
253,71,31/01/21,0,0
253,72,08/02/21,0,5.51
253,76,02/01/21,0,5.63
253,76,15/01/21,0,0
253,78,02/01/21,0,3.09
253,78,14/02/21,0,4.12
253,81,10/01/21,0,3.82
253,84,18/01/21,0,0
253,86,18/01/21,0,0
253,86,31/01/21,0,0
253,87,20/01/21,0,2.84
253,87,23/01/21,0,0
253,87,05/02/21,0,0
253,88,28/01/21,0,2.69
253,88,24/02/21,0,0
253,91,10/01/21,0,0
253,92,03/02/21,0,4.8
253,92,16/02/21,0,4.71
253,94,19/02/21,0,4.25
253,96,29/01/21,0,0
253,97,25/02/21,0,0
253,98,17/02/21,0,5.09
254,1,20/01/21,4.37,4.97
254,3,07/02/21,4.37,0
254,3,16/02/21,0,5.04
254,4,25/01/21,0,1.93
254,13,23/01/21,3.8,3.17
254,14,22/01/21,4.81,6.28
254,14,02/02/21,5.41,0
254,15,08/02/21,0,3.59
254,17,14/01/21,5.55,3.93
254,21,19/01/21,5.25,3.1
254,22,05/01/21,4.48,1.58
254,23,17/01/21,3.65,5.64
254,24,23/02/21,0,3.53
254,25,24/02/21,5.03,0
254,26,31/01/21,0,2.51
254,27,20/01/21,4.18,0
254,30,07/02/21,4.06,4.21
254,31,21/01/21,4.7,0
254,35,21/01/21,4.3,3.04
254,36,02/02/21,5.76,0
254,40,14/01/21,5,0
254,41,18/01/21,4.08,0
254,42,22/01/21,6.14,0
254,42,12/02/21,5.03,0
254,43,01/02/21,4.26,0
254,46,24/01/21,6.59,0
254,51,30/01/21,4.71,0
254,54,02/02/21,4.7,0
254,55,20/01/21,4.22,4.25
254,55,22/01/21,4.05,0
254,58,23/01/21,0,4.76
254,63,05/01/21,4.87,5.06
254,68,03/02/21,0,4.78
254,69,22/01/21,4.41,4.71
254,72,08/01/21,0,5.62
254,75,05/01/21,5.07,4.88
254,75,07/02/21,5.67,3.51
254,76,17/01/21,5.14,3.17
254,76,01/02/21,0,4.68
254,79,03/02/21,4.96,2.6
254,80,09/01/21,0,3.88
254,81,18/01/21,5.11,0
254,83,12/01/21,0,2.36
254,83,13/01/21,4.27,4.43
254,85,21/01/21,5.06,0
254,86,10/02/21,3.21,3.86
254,93,19/02/21,5.15,2.05
254,96,28/01/21,0,1.44
254,97,30/01/21,4.57,0
255,3,29/01/21,0,0
255,3,08/02/21,0,0
255,3,20/02/21,0,6.37
255,3,26/02/21,0,4.71
255,7,01/01/21,0,0
255,7,25/01/21,0,0
255,8,28/01/21,0,2.59
255,10,27/01/21,0,4.56
255,11,02/02/21,0,2.94
255,12,26/02/21,0,3.05
255,15,22/01/21,0,2.35
255,16,10/02/21,0,4.06
255,16,22/02/21,0,4.28
255,21,27/01/21,0,0
255,25,15/02/21,0,3.3
255,26,07/01/21,0,0
255,26,14/01/21,0,0
255,28,24/01/21,0,3.83
255,29,19/01/21,0,0
255,36,22/01/21,0,0
255,41,09/02/21,0,4.27
255,43,31/01/21,0,0
255,44,18/02/21,0,2.08
255,47,21/01/21,0,0
255,48,05/01/21,0,0
255,49,25/01/21,0,0
255,51,14/01/21,0,3.71
255,53,16/01/21,0,0
255,53,08/02/21,0,1.91
255,56,07/01/21,0,3.68
255,59,15/01/21,0,0
255,61,15/01/21,0,4.13
255,64,07/02/21,0,0
255,66,27/01/21,0,0
255,67,24/01/21,0,4.76
255,68,03/01/21,0,5.49
255,69,27/01/21,0,4.78
255,70,16/02/21,0,0
255,71,08/01/21,0,5.48
255,72,26/01/21,0,0
255,73,12/02/21,0,5.97
255,75,30/01/21,0,2.4
255,83,08/01/21,0,3.63
255,85,30/01/21,0,0
255,86,18/02/21,0,3.76
255,88,20/02/21,0,3.8
255,92,02/01/21,0,3.98
255,96,20/02/21,0,5.45
255,100,24/01/21,0,4.54
256,3,03/01/21,0,4.47
256,7,04/01/21,0,4.86
256,7,18/02/21,0,2.42
256,9,30/01/21,0,6.53
256,9,07/02/21,0,4.37
256,10,03/01/21,0,6.94
256,11,30/01/21,0,7.35
256,12,19/01/21,0,0
256,13,09/01/21,0,3.01
256,13,20/02/21,0,3.31
256,14,24/01/21,0,3.14
256,18,12/02/21,0,3.84
256,21,17/02/21,0,4.78
256,26,05/02/21,0,5.53
256,33,28/01/21,0,2.66
256,34,10/02/21,0,1.28
256,35,10/02/21,0,0
256,36,06/02/21,0,4.99
256,36,11/02/21,0,0
256,37,25/01/21,0,0
256,39,09/01/21,0,0
256,40,08/01/21,0,0
256,42,15/02/21,0,0
256,44,13/02/21,0,0
256,45,13/01/21,0,0
256,47,22/01/21,0,5.02
256,49,24/01/21,0,0
256,49,20/02/21,0,0
256,53,02/01/21,0,3.4
256,54,26/01/21,0,3.05
256,65,08/02/21,0,0
256,68,22/02/21,0,0
256,72,09/01/21,0,4.84
256,72,22/01/21,0,0
256,74,21/01/21,0,0
256,78,06/01/21,0,1.65
256,78,17/01/21,0,0
256,80,18/01/21,0,0
256,86,22/02/21,0,3.52
256,91,15/01/21,0,0
256,94,10/01/21,0,3.82
256,98,24/02/21,0,2.93
256,100,06/01/21,0,1.67
256,100,29/01/21,0,2.18
257,1,05/02/21,4.73,0
257,6,03/01/21,5.78,0
257,6,20/02/21,0,4.38
257,8,17/02/21,4.35,5.02
257,16,03/02/21,0,3.89
257,16,14/02/21,5.7,0
257,17,09/02/21,5.73,5.88
257,18,19/01/21,4.39,0
257,18,10/02/21,5.49,0
257,21,18/02/21,5.67,3.38
257,24,03/01/21,4.9,4.41
257,28,21/02/21,6.55,6.29
257,30,28/01/21,5.03,0
257,31,10/01/21,6.08,0
257,31,05/02/21,0,4.85
257,36,13/02/21,5.12,5.83
257,37,31/01/21,4.27,0
257,38,27/01/21,0,4.37
257,40,26/01/21,0,3.25
257,41,16/02/21,5.04,0
257,42,19/01/21,4.64,0
257,43,21/02/21,2.99,0
257,45,30/01/21,6.23,0
257,47,26/02/21,4.22,4.51
257,48,15/02/21,0,4.85
257,52,11/01/21,5.99,0
257,53,03/02/21,0,3.51
257,56,20/01/21,0,3.06
257,58,01/02/21,0,5.06
257,59,25/02/21,4.65,3.82
257,60,23/02/21,4,6.31
257,61,16/01/21,0,3.3
257,63,21/01/21,4,0
257,63,24/01/21,5.13,3.71
257,66,23/01/21,5.12,0
257,70,08/02/21,0,3.38
257,74,03/02/21,4.85,1.08
257,77,26/01/21,6.7,0
257,77,07/02/21,0,2.69
257,78,22/01/21,5.79,0
257,82,05/02/21,4.82,0
257,82,13/02/21,4.57,4.93
257,87,22/01/21,0,3.66
257,91,14/01/21,5.6,2.23
257,93,03/01/21,0,6.5
257,96,12/02/21,4.83,2.84
257,97,13/01/21,0,3.67
257,99,15/01/21,3.75,0
257,99,16/01/21,5.38,0
257,99,25/02/21,6.21,5.09
257,100,19/01/21,4.53,0
258,1,24/01/21,0,0
258,2,30/01/21,0,4.51
258,3,02/02/21,0,2.03
258,5,19/02/21,0,0
258,7,11/01/21,0,0
258,7,08/02/21,0,4.09
258,9,08/01/21,0,5.17
258,9,17/01/21,0,0
258,10,26/02/21,0,6.05
258,14,03/01/21,0,4.08
258,16,09/01/21,0,3.42
258,17,04/02/21,0,0
258,19,25/01/21,0,4.13
258,23,08/01/21,0,0
258,23,14/01/21,0,3.65
258,24,01/01/21,0,1.85
258,24,10/02/21,0,0
258,25,25/02/21,0,4.29
258,26,24/02/21,0,2.62
258,28,19/01/21,0,6.36
258,28,20/01/21,0,0
258,28,31/01/21,0,0
258,30,02/01/21,0,0
258,31,12/02/21,0,3.7
258,38,06/01/21,0,5.65
258,43,31/01/21,0,3.9
258,44,05/01/21,0,0
258,44,24/01/21,0,0
258,46,14/02/21,0,0
258,50,09/01/21,0,0
258,52,22/02/21,0,4.39
258,57,06/02/21,0,4.91
258,58,20/01/21,0,0
258,61,28/01/21,0,5.1
258,64,16/01/21,0,0
258,65,17/02/21,0,0
258,65,21/02/21,0,0
258,66,03/02/21,0,0
258,66,04/02/21,0,4.34
258,68,13/01/21,0,3.24
258,68,21/01/21,0,0
258,70,08/01/21,0,0
258,71,05/01/21,0,0
258,72,01/02/21,0,0
258,74,01/02/21,0,1.44
258,75,26/02/21,0,4.62
258,77,03/01/21,0,0
258,80,03/01/21,0,4.49
258,82,03/02/21,0,6.45
258,82,18/02/21,0,0
258,83,01/01/21,0,0
258,83,08/02/21,0,4.46
258,85,09/01/21,0,4.98
258,86,25/02/21,0,0
258,87,02/01/21,0,5.25
258,90,10/01/21,0,3.88
258,90,01/02/21,0,1.72
258,97,10/02/21,0,2.56
259,1,11/01/21,0,4.17
259,2,04/02/21,6.65,0
259,3,13/02/21,0,6.12
259,5,18/02/21,4.89,0
259,6,24/02/21,4.81,5.45
259,13,06/02/21,0,3.18
259,15,23/02/21,0,2.97
259,17,04/02/21,4.5,4.16
259,32,25/01/21,5.99,0
259,33,23/01/21,6.92,0
259,38,20/01/21,0,3.52
259,38,21/01/21,5.32,0
259,39,12/01/21,5.02,0
259,40,15/02/21,0,2.76
259,41,09/01/21,4.97,4.17
259,43,07/01/21,5.84,4.03
259,45,22/01/21,4.26,4.59
259,46,18/02/21,6.24,0
259,46,24/02/21,0,4.05
259,47,29/01/21,4.18,2.48
259,47,17/02/21,5.06,0
259,47,24/02/21,4.91,6.52
259,48,13/01/21,4.97,0
259,50,31/01/21,0,3.24
259,51,26/01/21,5.53,3.39
259,51,03/02/21,4.9,2.77
259,54,22/01/21,0,5.24
259,54,12/02/21,4.55,4.39
259,55,08/01/21,2.62,3.71
259,57,05/01/21,3.84,0
259,58,13/02/21,5.35,4.4
259,60,07/01/21,5.48,4.94
259,62,06/02/21,6.05,0
259,68,27/01/21,5.35,4.54
259,69,14/01/21,3.97,0
259,69,20/02/21,6.03,0
259,71,07/01/21,4.11,2.83
259,71,17/02/21,7.06,0
259,72,14/01/21,0,5.37
259,74,05/02/21,5.13,3.23
259,76,05/01/21,4.69,5.85
259,76,15/02/21,0,4.35
259,79,30/01/21,4.21,5.13
259,80,10/01/21,0,6.37
259,80,30/01/21,0,2.92
259,81,13/01/21,0,1.38
259,86,25/02/21,4.74,4.39
259,88,12/02/21,6.79,3.16
259,89,16/02/21,4.71,3.57
259,90,16/01/21,0,3.79
259,91,26/02/21,4.12,0
