household_id,store_id,date,TBL,target_price,encoded_income,site_TradeDesk,site_Facebook,site_Spotify,target_sales_flag
HH0042,STORE_88,2021-02-22,0.0,2.61,1,0,1,0,0
HH0042,STORE_89,2021-02-17,1.0,3.33,1,0,0,1,1
HH0042,STORE_89,2021-02-17,1.0,3.33,1,0,1,0,1
HH0042,STORE_94,2021-02-18,1.0,2.65,1,0,0,1,1
HH0042,STORE_96,2021-02-07,1.0,3.04,1,0,0,1,1
HH0042,STORE_96,2021-02-08,1.0,3.27,1,1,0,0,1
HH0043,STORE_14,2021-02-07,0.6715039577836411,0.0,1,0,0,1,1
HH0043,STORE_14,2021-02-07,0.6715039577836411,0.0,1,1,0,0,1
HH0043,STORE_14,2021-02-07,0.6715039577836411,0.0,1,0,1,0,1
HH0043,STORE_15,2021-02-15,0.4616935483870968,3.25,1,1,0,0,1
HH0043,STORE_15,2021-02-15,0.4616935483870968,3.25,1,0,1,0,1
HH0043,STORE_21,2021-01-31,0.0,0.0,1,0,0,1,0
HH0043,STORE_35,2021-02-03,0.0,0.0,1,0,1,0,0
HH0043,STORE_38,2021-01-31,1.0,2.95,1,0,0,1,1
HH0043,STORE_38,2021-02-24,0.0,3.11,1,0,1,0,0
HH0043,STORE_41,2021-02-15,1.0,3.62,1,1,0,0,1
HH0043,STORE_41,2021-02-15,1.0,3.62,1,0,1,0,1
HH0043,STORE_45,2021-01-31,0.5736354273944387,2.97,1,0,0,1,1
HH0043,STORE_45,2021-02-23,0.0,0.0,1,1,0,0,0
HH0043,STORE_47,2021-02-22,1.0,2.52,1,0,0,1,1
HH0043,STORE_56,2021-02-10,1.0,3.17,1,1,0,0,1
HH0043,STORE_62,2021-02-26,0.46984572230014027,0.0,1,0,0,0,1
HH0043,STORE_63,2021-02-16,1.0,3.27,1,0,0,0,1
HH0043,STORE_64,2021-01-30,0.4727694090382388,3.58,1,0,0,1,1
HH0043,STORE_65,2021-02-02,0.5704697986577181,2.96,1,0,1,0,1
HH0043,STORE_67,2021-02-15,0.0,2.51,1,1,0,0,0
HH0043,STORE_67,2021-02-15,0.0,2.51,1,0,1,0,0
HH0043,STORE_7,2021-02-26,1.0,2.95,1,0,0,0,1
HH0043,STORE_71,2021-02-26,1.0,0.0,1,0,0,0,1
HH0043,STORE_72,2021-02-09,1.0,2.54,1,0,0,1,1
HH0043,STORE_72,2021-02-09,1.0,2.54,1,0,1,0,1
HH0043,STORE_74,2021-01-30,0.0,3.1,1,0,0,1,0
HH0043,STORE_74,2021-01-30,0.0,0.0,1,0,0,1,0
HH0043,STORE_81,2021-02-16,0.813102119460501,3.06,1,0,0,0,1
HH0043,STORE_82,2021-02-18,0.551556420233463,2.84,1,0,0,0,1
HH0043,STORE_88,2021-02-18,1.0,2.78,1,0,0,0,1
HH0044,STORE_1,2021-02-06,1.0,3.0,2,0,0,1,1
HH0044,STORE_1,2021-02-06,1.0,3.0,2,0,1,0,1
HH0044,STORE_10,2021-02-14,0.0,2.98,2,0,0,1,0
HH0044,STORE_10,2021-02-14,0.0,2.98,2,1,0,0,0
HH0044,STORE_25,2021-02-22,0.0,0.0,2,0,0,0,0
HH0044,STORE_26,2021-02-24,0.454337899543379,3.46,2,0,0,0,1
HH0044,STORE_28,2021-02-04,0.42984014209591476,2.89,2,0,1,0,1
HH0044,STORE_31,2021-02-08,0.0,0.0,2,0,1,0,0
HH0044,STORE_37,2021-01-31,0.0,3.08,2,0,0,0,0
HH0044,STORE_37,2021-02-22,1.0,3.47,2,0,0,0,1
HH0044,STORE_41,2021-02-18,0.5672097759674135,3.36,2,0,0,1,1
HH0044,STORE_41,2021-02-18,0.5672097759674135,3.36,2,1,0,0,1
HH0044,STORE_44,2021-02-12,0.0,2.43,2,0,0,0,0
HH0044,STORE_47,2021-02-24,1.0,2.54,2,0,0,0,1
HH0044,STORE_48,2021-02-18,1.0,0.0,2,0,0,1,1
HH0044,STORE_48,2021-02-18,1.0,0.0,2,1,0,0,1
HH0044,STORE_5,2021-02-06,1.0,0.0,2,0,0,1,1
HH0044,STORE_5,2021-02-06,1.0,0.0,2,0,1,0,1
HH0044,STORE_52,2021-02-15,0.0,3.03,2,1,0,0,0
HH0044,STORE_52,2021-02-15,0.0,3.03,2,0,1,0,0
HH0044,STORE_55,2021-02-25,1.0,0.0,2,0,0,1,1
HH0044,STORE_55,2021-02-25,1.0,0.0,2,0,1,0,1
HH0044,STORE_60,2021-02-19,1.0,0.0,2,1,0,0,1
HH0044,STORE_74,2021-02-06,1.0,0.0,2,0,0,1,1
HH0044,STORE_74,2021-02-06,1.0,0.0,2,0,1,0,1
HH0044,STORE_78,2021-02-02,1.0,0.0,2,0,0,0,1
HH0044,STORE_78,2021-02-16,1.0,2.9,2,0,0,1,1
HH0044,STORE_78,2021-02-26,0.6444708680142687,3.28,2,0,0,1,1
HH0044,STORE_78,2021-02-26,0.6444708680142687,3.28,2,1,0,0,1
HH0044,STORE_78,2021-02-26,0.6444708680142687,3.28,2,0,1,0,1
HH0044,STORE_83,2021-02-26,0.578125,2.84,2,0,0,1,1
HH0044,STORE_83,2021-02-26,0.578125,2.84,2,1,0,0,1
HH0044,STORE_83,2021-02-26,0.578125,2.84,2,0,1,0,1
HH0044,STORE_97,2021-02-12,1.0,2.67,2,0,0,0,1
HH0044,STORE_97,2021-02-22,0.0,2.6,2,0,0,0,0
HH0045,STORE_18,2021-02-19,0.0,0.0,2,1,0,0,0
HH0045,STORE_2,2021-02-19,0.0,3.05,2,1,0,0,0
HH0045,STORE_27,2021-02-03,0.0,2.78,2,0,0,0,0
HH0045,STORE_78,2021-01-31,0.0,0.0,2,0,0,0,0
HH0045,STORE_80,2021-02-05,0.0,0.0,2,0,0,1,0
HH0045,STORE_80,2021-02-05,0.0,0.0,2,1,0,0,0
HH0045,STORE_80,2021-02-05,0.0,0.0,2,0,1,0,0
HH0045,STORE_84,2021-02-10,0.0,3.11,2,0,0,1,0
HH0045,STORE_84,2021-02-10,0.0,3.11,2,0,1,0,0
HH0045,STORE_86,2021-01-30,0.0,0.0,2,0,0,0,0
HH0046,STORE_12,2021-02-20,0.0,0.0,1,0,0,0,0
HH0046,STORE_21,2021-02-03,1.0,0.0,1,0,0,1,1
HH0046,STORE_29,2021-02-17,1.0,0.0,1,0,1,0,1
HH0046,STORE_29,2021-02-23,0.0,2.81,1,0,0,1,0
HH0046,STORE_29,2021-02-23,0.0,2.81,1,1,0,0,0
HH0046,STORE_35,2021-02-03,0.0,0.0,1,0,0,1,0
HH0046,STORE_36,2021-02-04,0.0,3.25,1,1,0,0,0
HH0046,STORE_36,2021-02-04,0.0,3.25,1,0,1,0,0
HH0046,STORE_39,2021-01-29,0.5553539019963702,2.81,1,1,0,0,1
HH0046,STORE_39,2021-01-29,0.5553539019963702,2.81,1,0,1,0,1
HH0046,STORE_46,2021-02-18,0.6200828157349897,3.03,1,1,0,0,1
HH0046,STORE_51,2021-02-26,0.0,3.15,1,1,0,0,0
HH0046,STORE_53,2021-02-16,1.0,2.96,1,0,0,1,1
HH0046,STORE_53,2021-02-16,1.0,2.96,1,0,1,0,1
HH0046,STORE_56,2021-02-07,0.0,2.68,1,0,0,0,0
HH0046,STORE_58,2021-02-06,1.0,0.0,1,1,0,0,1
HH0046,STORE_62,2021-02-10,1.0,2.9,1,0,1,0,1
HH0046,STORE_64,2021-02-12,0.6152941176470589,3.26,1,0,1,0,1
HH0046,STORE_64,2021-02-20,0.0,0.0,1,0,0,0,0
HH0046,STORE_65,2021-02-07,0.0,0.0,1,0,0,0,0
HH0046,STORE_65,2021-02-09,1.0,3.25,1,0,1,0,1
HH0046,STORE_70,2021-02-13,0.47297297297297297,2.64,1,1,0,0,1
HH0046,STORE_70,2021-02-13,0.47297297297297297,2.64,1,0,1,0,1
HH0046,STORE_73,2021-02-18,0.6835699797160244,2.78,1,1,0,0,1
HH0046,STORE_76,2021-02-21,0.0,3.27,1,0,0,1,0
HH0046,STORE_80,2021-02-26,1.0,3.32,1,1,0,0,1
HH0046,STORE_83,2021-02-14,0.41341256366723256,3.04,1,0,0,1,1
HH0046,STORE_83,2021-02-14,0.41341256366723256,3.04,1,1,0,0,1
HH0046,STORE_83,2021-02-14,0.41341256366723256,3.04,1,0,1,0,1
HH0046,STORE_95,2021-02-04,0.0,3.34,1,1,0,0,0
HH0046,STORE_95,2021-02-04,0.0,3.34,1,0,1,0,0
HH0046,STORE_97,2021-02-19,0.5889872173058014,2.85,1,1,0,0,1
HH0046,STORE_97,2021-02-19,0.5889872173058014,2.85,1,0,1,0,1
HH0047,STORE_100,2021-02-20,0.0,0.0,2,1,0,0,0
HH0047,STORE_11,2021-02-04,0.0,0.0,2,1,0,0,0
HH0047,STORE_11,2021-02-14,1.0,3.16,2,0,0,0,1
HH0047,STORE_20,2021-02-19,0.0,3.36,2,0,0,0,0
HH0047,STORE_25,2021-02-10,0.0,3.18,2,0,0,0,0
HH0047,STORE_25,2021-02-11,0.3560864618885097,2.6,2,0,0,0,1
HH0047,STORE_29,2021-02-01,0.0,2.86,2,0,0,0,0
HH0047,STORE_29,2021-02-14,1.0,2.74,2,0,0,0,1
HH0047,STORE_3,2021-02-17,1.0,2.94,2,0,1,0,1
HH0047,STORE_34,2021-02-26,0.5878928987194412,0.0,2,0,1,0,1
HH0047,STORE_38,2021-02-23,0.929553264604811,0.0,2,0,1,0,1
HH0047,STORE_40,2021-02-02,1.0,2.94,2,0,0,1,1
HH0047,STORE_40,2021-02-02,1.0,2.94,2,1,0,0,1
HH0047,STORE_40,2021-02-26,0.6254927726675428,3.22,2,0,1,0,1
HH0047,STORE_44,2021-02-08,0.0,3.84,2,0,0,1,0
HH0047,STORE_44,2021-02-08,0.0,3.84,2,1,0,0,0
HH0047,STORE_46,2021-02-01,1.0,0.0,2,0,0,0,1
HH0047,STORE_50,2021-02-10,0.6942889137737962,2.92,2,0,0,0,1
HH0047,STORE_51,2021-02-17,1.0,3.19,2,0,1,0,1
HH0047,STORE_52,2021-02-17,0.0,3.03,2,0,1,0,0
HH0047,STORE_55,2021-02-12,1.0,3.27,2,0,0,1,1
HH0047,STORE_56,2021-02-17,0.5183189655172413,0.0,2,0,1,0,1
HH0047,STORE_57,2021-02-13,0.0,2.9,2,0,0,0,0
HH0047,STORE_61,2021-02-02,1.0,0.0,2,0,0,1,1
HH0047,STORE_61,2021-02-02,1.0,0.0,2,1,0,0,1
HH0047,STORE_66,2021-02-02,1.0,3.18,2,0,0,1,1
HH0047,STORE_66,2021-02-02,1.0,3.18,2,1,0,0,1
HH0047,STORE_68,2021-02-10,0.7381738173817382,0.0,2,0,0,0,1
HH0047,STORE_71,2021-02-14,0.0,3.13,2,0,0,0,0
HH0047,STORE_75,2021-02-19,0.5708582834331337,0.0,2,0,0,0,1
HH0047,STORE_83,2021-02-18,1.0,2.82,2,0,0,0,1
HH0047,STORE_85,2021-02-10,1.0,0.0,2,0,0,0,1
HH0047,STORE_86,2021-02-15,1.0,2.88,2,0,0,1,1
HH0047,STORE_86,2021-02-15,1.0,2.88,2,1,0,0,1
HH0047,STORE_86,2021-02-15,1.0,2.88,2,0,1,0,1
HH0047,STORE_88,2021-02-03,1.0,0.0,2,0,1,0,1
HH0047,STORE_91,2021-02-20,1.0,3.24,2,1,0,0,1
HH0047,STORE_93,2021-02-11,0.5174603174603175,3.2,2,0,0,0,1
HH0047,STORE_95,2021-02-26,1.0,2.68,2,0,1,0,1
HH0047,STORE_99,2021-02-07,0.0,2.68,2,0,0,1,0
HH0047,STORE_99,2021-02-07,0.0,2.68,2,0,1,0,0
HH0048,STORE_14,2021-02-12,0.4807090719499479,0.0,1,0,0,0,1
HH0048,STORE_20,2021-02-02,0.3803317535545023,0.0,1,0,0,1,1
HH0048,STORE_27,2021-02-06,0.5809859154929577,3.07,1,0,1,0,1
HH0048,STORE_29,2021-02-01,0.0,2.86,1,0,0,0,0
HH0048,STORE_31,2021-02-26,0.0,3.19,1,0,0,1,0
HH0048,STORE_31,2021-02-26,0.0,3.19,1,1,0,0,0
HH0048,STORE_32,2021-02-02,1.0,0.0,1,0,0,1,1
HH0048,STORE_32,2021-02-26,1.0,0.0,1,0,0,1,1
HH0048,STORE_32,2021-02-26,1.0,0.0,1,1,0,0,1
HH0048,STORE_35,2021-02-16,1.0,2.8,1,1,0,0,1
HH0048,STORE_37,2021-01-30,0.0,0.0,1,0,0,1,0
HH0048,STORE_37,2021-01-30,0.0,0.0,1,1,0,0,0
HH0048,STORE_4,2021-02-07,0.0,0.0,1,0,1,0,0
HH0048,STORE_48,2021-02-25,1.0,3.27,1,0,0,1,1
HH0048,STORE_50,2021-02-23,1.0,3.19,1,0,0,0,1
HH0048,STORE_52,2021-02-14,0.0,3.51,1,0,0,0,0
HH0048,STORE_53,2021-02-01,1.0,0.0,1,0,0,0,1
HH0048,STORE_53,2021-02-13,0.0,0.0,1,0,1,0,0
HH0048,STORE_55,2021-02-21,1.0,0.0,1,0,0,1,1
HH0048,STORE_55,2021-02-21,1.0,0.0,1,0,1,0,1
HH0048,STORE_64,2021-02-12,1.0,3.26,1,0,0,0,1
HH0048,STORE_64,2021-02-20,0.4267068273092369,0.0,1,0,0,0,1
HH0048,STORE_68,2021-02-24,1.0,2.32,1,0,0,0,1
HH0048,STORE_72,2021-02-05,0.5136406396989652,2.91,1,0,1,0,1
HH0048,STORE_82,2021-02-06,1.0,2.88,1,0,1,0,1
HH0048,STORE_82,2021-02-07,1.0,2.48,1,0,1,0,1
HH0048,STORE_83,2021-02-07,0.0,2.62,1,0,1,0,0
HH0048,STORE_86,2021-02-19,1.0,3.29,1,1,0,0,1
HH0048,STORE_86,2021-02-19,1.0,3.29,1,0,1,0,1
HH0048,STORE_90,2021-02-19,0.512639029322548,2.68,1,1,0,0,1
HH0048,STORE_90,2021-02-19,0.512639029322548,2.68,1,0,1,0,1
HH0048,STORE_91,2021-02-17,0.42911877394636017,2.9,1,0,0,1,1
HH0049,STORE_100,2021-02-18,1.0,2.34,0,0,1,0,1
HH0049,STORE_13,2021-01-30,1.0,2.95,0,0,0,1,1
HH0049,STORE_17,2021-02-05,1.0,3.35,0,1,0,0,1
HH0049,STORE_18,2021-02-18,0.0,2.75,0,0,1,0,0
HH0049,STORE_21,2021-02-10,1.0,3.32,0,0,1,0,1
HH0049,STORE_24,2021-02-15,0.595213319458897,3.02,0,1,0,0,1
HH0049,STORE_26,2021-02-03,1.0,0.0,0,0,0,0,1
HH0049,STORE_26,2021-02-22,0.0,0.0,0,1,0,0,0
HH0049,STORE_27,2021-02-19,0.5313304721030043,0.0,0,0,1,0,1
HH0049,STORE_35,2021-02-12,0.0,3.1,0,0,0,1,0
HH0049,STORE_35,2021-02-12,0.0,3.1,0,1,0,0,0
HH0049,STORE_35,2021-02-13,0.0,3.37,0,0,1,0,0
HH0049,STORE_4,2021-02-11,0.4593202883625128,2.92,0,0,0,1,1
HH0049,STORE_45,2021-02-11,0.4599831508003369,3.17,0,0,0,1,1
HH0049,STORE_45,2021-02-21,0.0,3.2,0,0,0,0,0
HH0049,STORE_48,2021-02-25,0.0,3.27,0,0,1,0,0
HH0049,STORE_49,2021-02-25,0.0,3.07,0,0,1,0,0
HH0049,STORE_50,2021-01-30,1.0,3.39,0,0,0,1,1
HH0049,STORE_53,2021-02-19,0.0,2.95,0,0,1,0,0
HH0049,STORE_59,2021-02-25,1.0,3.34,0,0,1,0,1
HH0049,STORE_60,2021-02-16,1.0,2.64,0,0,0,0,1
HH0049,STORE_75,2021-02-10,1.0,0.0,0,0,1,0,1
HH0049,STORE_77,2021-02-05,0.0,2.85,0,1,0,0,0
HH0049,STORE_78,2021-02-07,0.525764192139738,2.82,0,0,0,1,1
HH0049,STORE_79,2021-02-19,1.0,3.22,0,0,1,0,1
HH0049,STORE_8,2021-02-03,0.38550724637681155,3.06,0,0,0,0,1
HH0049,STORE_82,2021-02-02,0.459119496855346,2.78,0,0,0,0,1
HH0049,STORE_85,2021-02-16,1.0,3.64,0,0,0,0,1
HH0049,STORE_92,2021-02-09,0.5358527131782946,3.39,0,1,0,0,1
HH0049,STORE_93,2021-02-02,1.0,2.72,0,0,0,0,1
HH0049,STORE_97,2021-01-31,0.0,2.82,0,0,0,1,0
HH0050,STORE_100,2021-01-29,1.0,2.65,0,0,0,0,1
HH0050,STORE_14,2021-02-24,1.0,2.75,0,0,0,1,1
HH0050,STORE_15,2021-02-06,0.43530834340991537,3.26,0,1,0,0,1
HH0050,STORE_16,2021-01-29,0.37209302325581395,2.46,0,0,0,0,1
HH0050,STORE_25,2021-02-16,0.0,3.15,0,0,0,0,0
HH0050,STORE_27,2021-02-19,0.600633914421553,0.0,0,0,0,1,1
HH0050,STORE_27,2021-02-19,0.600633914421553,0.0,0,1,0,0,1
HH0050,STORE_35,2021-02-12,0.0,3.1,0,0,0,1,0
HH0050,STORE_35,2021-02-12,0.0,3.1,0,0,1,0,0
HH0050,STORE_37,2021-02-05,1.0,3.2,0,1,0,0,1
HH0050,STORE_4,2021-02-04,0.0,2.94,0,0,0,1,0
HH0050,STORE_4,2021-02-04,0.0,2.94,0,1,0,0,0
HH0050,STORE_4,2021-02-04,0.0,2.94,0,0,1,0,0
HH0050,STORE_40,2021-02-03,0.0,3.38,0,1,0,0,0
HH0050,STORE_40,2021-02-03,0.0,3.38,0,0,1,0,0
HH0050,STORE_42,2021-02-01,0.0,0.0,0,0,0,0,0
HH0050,STORE_51,2021-02-26,0.4433179723502304,3.15,0,0,0,1,1
HH0050,STORE_51,2021-02-26,0.4433179723502304,3.15,0,0,1,0,1
HH0050,STORE_54,2021-01-30,1.0,2.81,0,0,0,1,1
HH0050,STORE_54,2021-01-30,1.0,2.81,0,1,0,0,1
HH0050,STORE_57,2021-02-16,1.0,3.27,0,0,0,0,1
HH0050,STORE_60,2021-01-30,1.0,2.77,0,0,0,1,1
HH0050,STORE_60,2021-01-30,1.0,2.77,0,1,0,0,1
HH0050,STORE_68,2021-02-21,1.0,3.08,0,0,0,1,1
HH0050,STORE_69,2021-02-13,0.5603557814485388,2.83,0,1,0,0,1
HH0050,STORE_70,2021-02-12,0.0,3.38,0,0,0,1,0
HH0050,STORE_70,2021-02-12,0.0,3.38,0,0,1,0,0
HH0050,STORE_72,2021-01-29,1.0,3.03,0,0,0,0,1
HH0050,STORE_75,2021-02-18,1.0,0.0,0,0,1,0,1
HH0050,STORE_84,2021-01-30,1.0,3.3,0,0,0,1,1
HH0050,STORE_84,2021-01-30,1.0,3.3,0,1,0,0,1
HH0050,STORE_87,2021-02-23,0.0,2.46,0,0,0,1,0
HH0050,STORE_9,2021-02-18,0.6346153846153846,3.38,0,0,1,0,1
HH0050,STORE_91,2021-02-11,1.0,2.65,0,1,0,0,1
HH0050,STORE_93,2021-02-10,0.0,3.25,0,1,0,0,0
HH0050,STORE_93,2021-02-10,0.0,3.25,0,0,1,0,0
HH0050,STORE_99,2021-02-23,1.0,2.81,0,0,0,1,1
HH0051,STORE_10,2021-01-30,0.0,0.0,2,0,0,0,0
HH0051,STORE_14,2021-02-09,0.0,2.94,2,1,0,0,0
HH0051,STORE_26,2021-02-17,0.0,3.16,2,0,0,1,0
HH0051,STORE_26,2021-02-17,0.0,3.16,2,0,1,0,0
HH0051,STORE_4,2021-01-31,0.0,2.82,2,0,1,0,0
HH0051,STORE_44,2021-02-19,0.0,2.55,2,0,0,1,0
HH0051,STORE_44,2021-02-19,0.0,2.55,2,1,0,0,0
HH0051,STORE_44,2021-02-19,0.0,2.55,2,0,1,0,0
HH0051,STORE_51,2021-02-11,0.0,2.6,2,0,0,0,0
HH0051,STORE_59,2021-02-26,0.0,3.16,2,0,0,1,0
HH0051,STORE_59,2021-02-26,0.0,3.16,2,1,0,0,0
HH0051,STORE_63,2021-02-10,0.0,2.39,2,1,0,0,0
HH0051,STORE_63,2021-02-10,0.0,2.39,2,0,1,0,0
HH0051,STORE_65,2021-02-14,0.0,0.0,2,0,0,1,0
HH0051,STORE_65,2021-02-14,0.0,0.0,2,0,1,0,0
HH0051,STORE_7,2021-02-10,0.0,2.61,2,1,0,0,0
HH0051,STORE_7,2021-02-10,0.0,2.61,2,0,1,0,0
HH0051,STORE_72,2021-02-14,0.0,3.25,2,0,0,1,0
HH0051,STORE_72,2021-02-14,0.0,3.25,2,0,1,0,0
HH0051,STORE_80,2021-02-19,0.0,3.02,2,0,0,1,0
HH0051,STORE_80,2021-02-19,0.0,3.02,2,1,0,0,0
HH0051,STORE_80,2021-02-19,0.0,3.02,2,0,1,0,0
HH0051,STORE_83,2021-02-05,0.0,2.76,2,1,0,0,0
HH0051,STORE_83,2021-02-05,0.0,2.76,2,0,1,0,0
HH0051,STORE_85,2021-02-01,0.0,2.99,2,0,0,0,0
HH0051,STORE_89,2021-02-01,0.0,2.51,2,0,0,0,0
HH0051,STORE_90,2021-02-12,0.0,3.15,2,0,0,0,0
HH0051,STORE_91,2021-02-24,0.0,2.96,2,0,0,0,0
HH0051,STORE_96,2021-02-24,0.0,2.52,2,0,0,0,0
HH0051,STORE_98,2021-02-15,0.0,2.41,2,1,0,0,0
HH0051,STORE_98,2021-02-15,0.0,2.41,2,0,1,0,0
HH0052,STORE_14,2021-02-03,0.0,0.0,2,0,1,0,0
HH0052,STORE_15,2021-02-04,1.0,2.87,2,0,0,0,1
HH0052,STORE_2,2021-02-03,0.0,3.35,2,0,1,0,0
HH0052,STORE_23,2021-02-06,0.0,0.0,2,0,0,0,0
HH0052,STORE_24,2021-02-17,1.0,3.07,2,0,0,1,1
HH0052,STORE_24,2021-02-17,1.0,3.07,2,0,1,0,1
HH0052,STORE_3,2021-02-04,1.0,2.93,2,0,0,0,1
HH0052,STORE_44,2021-02-18,0.5457627118644068,3.5,2,0,0,1,1
HH0052,STORE_46,2021-02-02,1.0,3.24,2,0,0,0,1
HH0052,STORE_56,2021-02-23,0.5631067961165048,2.99,2,0,1,0,1
HH0052,STORE_6,2021-02-05,0.5980861244019139,2.75,2,0,0,1,1
HH0052,STORE_6,2021-02-05,0.5980861244019139,2.75,2,1,0,0,1
HH0052,STORE_6,2021-02-05,0.5980861244019139,2.75,2,0,1,0,1
HH0052,STORE_7,2021-01-31,1.0,3.34,2,0,1,0,1
HH0052,STORE_72,2021-02-18,0.6313603322949118,3.15,2,0,0,1,1
HH0052,STORE_73,2021-02-25,0.0,3.28,2,0,0,1,0
HH0052,STORE_75,2021-02-16,1.0,3.2,2,0,0,1,1
HH0052,STORE_75,2021-02-16,1.0,3.2,2,1,0,0,1
HH0052,STORE_75,2021-02-16,1.0,3.2,2,0,1,0,1
HH0052,STORE_80,2021-02-11,0.5619735258724428,3.44,2,1,0,0,1
HH0052,STORE_84,2021-02-02,1.0,3.25,2,0,0,0,1
HH0052,STORE_89,2021-02-13,0.6862745098039216,3.24,2,0,1,0,1
HH0052,STORE_90,2021-02-19,0.0,2.68,2,0,0,0,0
HH0052,STORE_91,2021-02-16,1.0,2.99,2,0,0,1,1
HH0052,STORE_91,2021-02-16,1.0,2.99,2,1,0,0,1
HH0052,STORE_91,2021-02-16,1.0,2.99,2,0,1,0,1
HH0052,STORE_95,2021-02-15,0.7123493975903614,2.85,2,0,0,0,1
HH0053,STORE_12,2021-02-13,1.0,2.93,0,0,0,1,1
HH0053,STORE_12,2021-02-13,1.0,2.93,0,1,0,0,1
HH0053,STORE_13,2021-02-01,0.44818976279650435,3.09,0,0,0,0,1
HH0053,STORE_13,2021-02-16,0.0,2.93,0,1,0,0,0
HH0053,STORE_13,2021-02-16,0.0,2.93,0,0,1,0,0
HH0053,STORE_17,2021-02-16,0.0,2.8,0,1,0,0,0
HH0053,STORE_17,2021-02-16,0.0,2.8,0,0,1,0,0
HH0053,STORE_19,2021-02-01,0.0,2.79,0,0,0,0,0
HH0053,STORE_19,2021-02-03,0.5589005235602094,3.25,0,1,0,0,1
HH0053,STORE_23,2021-01-30,0.7246543778801844,3.5,0,0,0,0,1
HH0053,STORE_24,2021-02-07,0.594563986409966,2.75,0,0,0,0,1
HH0053,STORE_28,2021-02-01,1.0,0.0,0,0,0,0,1
HH0053,STORE_32,2021-02-03,0.0,2.91,0,1,0,0,0
HH0053,STORE_38,2021-02-20,0.0,3.17,0,0,1,0,0
HH0053,STORE_43,2021-02-18,0.5601895734597157,0.0,0,0,0,0,1
HH0053,STORE_44,2021-02-11,1.0,2.65,0,0,0,1,1
HH0053,STORE_44,2021-02-11,1.0,2.65,0,0,1,0,1
HH0053,STORE_45,2021-02-03,0.0,3.58,0,1,0,0,0
HH0053,STORE_50,2021-02-13,1.0,0.0,0,0,0,1,1
HH0053,STORE_50,2021-02-13,1.0,0.0,0,1,0,0,1
HH0053,STORE_53,2021-02-21,0.5806087936865839,0.0,0,0,0,0,1
HH0053,STORE_56,2021-02-08,0.6342592592592593,0.0,0,0,0,1,1
HH0053,STORE_56,2021-02-08,0.6342592592592593,0.0,0,1,0,0,1
HH0053,STORE_60,2021-02-04,1.0,0.0,0,0,0,0,1
HH0053,STORE_62,2021-02-11,1.0,0.0,0,0,0,1,1
HH0053,STORE_62,2021-02-11,1.0,0.0,0,0,1,0,1
HH0053,STORE_63,2021-02-03,0.0,0.0,0,1,0,0,0
HH0053,STORE_63,2021-02-16,1.0,3.27,0,1,0,0,1
HH0053,STORE_63,2021-02-16,1.0,3.27,0,0,1,0,1
HH0053,STORE_63,2021-02-22,0.0,2.97,0,1,0,0,0
HH0053,STORE_65,2021-01-30,0.5127582017010935,2.97,0,0,0,0,1
HH0053,STORE_65,2021-01-30,0.5127582017010935,0.0,0,0,0,0,1
HH0053,STORE_65,2021-02-01,0.4584805653710248,2.46,0,0,0,0,1
HH0053,STORE_67,2021-02-12,0.0,2.81,0,0,0,1,0
HH0053,STORE_68,2021-02-01,1.0,0.0,0,0,0,0,1
HH0053,STORE_82,2021-02-11,1.0,3.37,0,0,0,1,1
HH0053,STORE_82,2021-02-11,1.0,3.37,0,0,1,0,1
HH0053,STORE_82,2021-02-13,1.0,2.5,0,0,0,1,1
HH0053,STORE_82,2021-02-13,1.0,2.5,0,1,0,0,1
HH0053,STORE_90,2021-02-04,1.0,3.32,0,0,0,0,1
HH0054,STORE_11,2021-02-24,0.0,0.0,0,0,0,1,0
HH0054,STORE_18,2021-02-20,0.0,2.89,0,0,0,1,0
HH0054,STORE_23,2021-01-29,0.5,2.89,0,0,1,0,1
HH0054,STORE_24,2021-02-23,1.0,3.66,0,0,0,0,1
HH0054,STORE_32,2021-02-12,0.6150289017341041,3.37,0,0,0,1,1
HH0054,STORE_32,2021-02-17,0.39182452642073784,2.98,0,0,0,1,1
HH0054,STORE_36,2021-02-03,0.0,3.06,0,0,0,0,0
HH0054,STORE_40,2021-02-03,1.0,3.38,0,0,0,0,1
HH0054,STORE_44,2021-02-12,0.0,2.43,0,0,0,1,0
HH0054,STORE_44,2021-02-16,1.0,2.49,0,0,0,1,1
HH0054,STORE_46,2021-02-11,1.0,3.0,0,0,0,1,1
HH0054,STORE_47,2021-01-29,1.0,3.2,0,0,1,0,1
HH0054,STORE_47,2021-02-18,1.0,0.0,0,1,0,0,1
HH0054,STORE_47,2021-02-18,1.0,0.0,0,0,1,0,1
HH0054,STORE_51,2021-02-06,0.4096385542168675,2.44,0,1,0,0,1
HH0054,STORE_51,2021-02-06,0.4096385542168675,2.44,0,0,1,0,1
HH0054,STORE_53,2021-02-22,1.0,2.87,0,0,0,1,1
HH0054,STORE_59,2021-02-17,1.0,2.77,0,0,0,1,1
HH0054,STORE_60,2021-02-18,0.0,2.81,0,1,0,0,0
HH0054,STORE_60,2021-02-18,0.0,2.81,0,0,1,0,0
HH0054,STORE_65,2021-02-22,0.5285087719298245,3.39,0,0,0,1,1
HH0054,STORE_69,2021-02-16,1.0,2.64,0,0,0,1,1
